complaint_id,material_id,supplier_id,complaint_number,complaint_type,severity,opened_date,status
4579,34,20,CMP-004579,Performance,Minor,2025-07-14,Closed
4580,212,49,CMP-004580,Packaging,Minor,2025-06-08,Closed
4581,243,103,CMP-004581,Documentation,Minor,2026-03-19,Open
4582,55,82,CMP-004582,Contamination,Major,2026-01-09,Closed
4583,198,78,CMP-004583,Packaging,Minor,2024-12-31,Open
4584,190,99,CMP-004584,Appearance,Critical,2024-03-01,Closed
4585,129,120,CMP-004585,Packaging,Minor,2025-12-29,Closed
4586,243,81,CMP-004586,Documentation,Critical,2024-02-04,Open
4587,276,68,CMP-004587,Contamination,Minor,2024-08-08,Closed
4588,180,38,CMP-004588,Appearance,Minor,2025-12-18,Closed
4589,188,104,CMP-004589,Appearance,Major,2024-03-20,Open
4590,78,61,CMP-004590,Performance,Minor,2024-01-12,Closed
4591,213,46,CMP-004591,Packaging,Minor,2025-05-28,Closed
4592,247,61,CMP-004592,Documentation,Major,2024-04-28,Open
4593,224,11,CMP-004593,Documentation,Minor,2025-06-28,Closed
4594,48,107,CMP-004594,Packaging,Minor,2025-06-07,Closed
4595,177,60,CMP-004595,Packaging,Critical,2026-01-14,Closed
4596,258,95,CMP-004596,Performance,Major,2024-03-08,Closed
4597,183,89,CMP-004597,Appearance,Minor,2024-12-31,Closed
4598,52,58,CMP-004598,Performance,Minor,2024-05-20,Closed
4599,95,14,CMP-004599,Performance,Minor,2025-01-27,Closed
4600,270,38,CMP-004600,Documentation,Critical,2024-04-17,Closed
4601,173,9,CMP-004601,Appearance,Minor,2024-02-08,Closed
4602,152,33,CMP-004602,Packaging,Minor,2024-05-13,Closed
4603,156,118,CMP-004603,Packaging,Major,2024-07-08,Closed
4604,153,23,CMP-004604,Documentation,Major,2024-12-31,Closed
4605,144,19,CMP-004605,Packaging,Minor,2025-05-17,Closed
4606,19,8,CMP-004606,Packaging,Major,2024-02-07,Closed
4607,170,35,CMP-004607,Documentation,Minor,2025-02-13,Closed
4608,3,60,CMP-004608,Documentation,Major,2025-04-24,Closed
4609,278,23,CMP-004609,Packaging,Major,2025-02-21,Closed
4610,87,79,CMP-004610,Documentation,Minor,2025-02-07,Closed
4611,233,57,CMP-004611,Packaging,Major,2026-03-30,Closed
4612,51,76,CMP-004612,Performance,Minor,2024-08-11,Closed
4613,173,48,CMP-004613,Contamination,Major,2025-01-22,Closed
4614,124,107,CMP-004614,Packaging,Minor,2025-02-01,Closed
4615,80,54,CMP-004615,Appearance,Minor,2024-07-14,Closed
4616,76,43,CMP-004616,Documentation,Minor,2025-10-10,Open
4617,137,94,CMP-004617,Appearance,Minor,2024-12-09,Closed
4618,252,82,CMP-004618,Performance,Minor,2024-05-05,Closed
4619,110,18,CMP-004619,Performance,Minor,2025-04-04,Open
4620,235,77,CMP-004620,Contamination,Minor,2024-10-19,Closed
4621,37,71,CMP-004621,Contamination,Minor,2025-12-02,Closed
4622,133,35,CMP-004622,Performance,Critical,2024-09-22,Closed
4623,136,84,CMP-004623,Documentation,Major,2025-11-10,Closed
4624,253,55,CMP-004624,Appearance,Minor,2024-04-27,Closed
4625,56,46,CMP-004625,Packaging,Minor,2024-09-08,Closed
4626,56,44,CMP-004626,Contamination,Minor,2026-03-15,Open
4627,112,112,CMP-004627,Performance,Major,2025-09-09,Closed
4628,66,81,CMP-004628,Documentation,Critical,2025-12-13,Closed
4629,258,12,CMP-004629,Packaging,Minor,2025-02-24,Closed
4630,72,60,CMP-004630,Performance,Minor,2024-02-02,Closed
4631,177,73,CMP-004631,Packaging,Minor,2024-12-12,Closed
4632,219,32,CMP-004632,Appearance,Major,2025-08-25,Closed
4633,208,60,CMP-004633,Performance,Minor,2024-10-09,Closed
4634,175,46,CMP-004634,Packaging,Critical,2025-07-02,Closed
4635,151,109,CMP-004635,Performance,Major,2025-09-30,Closed
4636,230,7,CMP-004636,Contamination,Minor,2024-04-05,Closed
4637,269,36,CMP-004637,Appearance,Minor,2025-01-02,Closed
4638,272,115,CMP-004638,Packaging,Critical,2024-10-26,Open
4639,24,60,CMP-004639,Contamination,Major,2024-11-11,Closed
4640,205,104,CMP-004640,Performance,Minor,2024-04-07,Closed
4641,144,86,CMP-004641,Contamination,Major,2025-09-11,Closed
4642,18,66,CMP-004642,Packaging,Minor,2025-04-01,Closed
4643,246,106,CMP-004643,Performance,Minor,2025-06-08,Closed
4644,215,42,CMP-004644,Appearance,Major,2024-12-07,Closed
4645,172,13,CMP-004645,Contamination,Critical,2024-06-09,Closed
4646,209,28,CMP-004646,Contamination,Minor,2026-04-26,Closed
4647,224,36,CMP-004647,Documentation,Minor,2024-10-25,Closed
4648,10,50,CMP-004648,Appearance,Minor,2025-02-06,Closed
4649,169,53,CMP-004649,Documentation,Minor,2025-02-15,Closed
4650,288,61,CMP-004650,Performance,Critical,2025-05-03,Closed
4651,179,36,CMP-004651,Appearance,Minor,2024-04-11,Closed
4652,219,104,CMP-004652,Appearance,Minor,2024-06-25,Closed
4653,133,34,CMP-004653,Contamination,Minor,2025-07-08,Closed
4654,67,68,CMP-004654,Appearance,Minor,2025-06-24,Closed
4655,284,27,CMP-004655,Packaging,Minor,2025-04-08,Closed
4656,286,16,CMP-004656,Documentation,Minor,2025-05-31,Closed
4657,152,29,CMP-004657,Appearance,Major,2024-04-17,Closed
4658,254,116,CMP-004658,Appearance,Minor,2025-09-19,Closed
4659,281,107,CMP-004659,Performance,Minor,2025-08-31,Open
4660,52,11,CMP-004660,Packaging,Major,2024-08-28,Closed
4661,98,7,CMP-004661,Contamination,Major,2025-12-13,Closed
4662,7,103,CMP-004662,Contamination,Minor,2026-03-23,Closed
4663,138,15,CMP-004663,Packaging,Minor,2025-03-06,Closed
4664,290,1,CMP-004664,Packaging,Minor,2025-05-26,Closed
4665,216,13,CMP-004665,Performance,Critical,2026-02-10,Closed
4666,244,48,CMP-004666,Performance,Minor,2025-11-05,Open
4667,271,31,CMP-004667,Performance,Minor,2026-02-11,Closed
4668,16,118,CMP-004668,Packaging,Minor,2025-12-15,Closed
4669,26,101,CMP-004669,Performance,Minor,2024-02-23,Open
4670,123,74,CMP-004670,Appearance,Major,2025-04-29,Closed
4671,34,22,CMP-004671,Contamination,Major,2025-03-27,Closed
4672,207,86,CMP-004672,Performance,Minor,2024-08-05,Closed
4673,165,56,CMP-004673,Performance,Major,2025-07-22,Closed
4674,235,56,CMP-004674,Packaging,Major,2024-04-17,Closed
4675,207,98,CMP-004675,Performance,Critical,2026-03-15,Closed
4676,201,119,CMP-004676,Documentation,Minor,2024-03-29,Closed
4677,144,39,CMP-004677,Documentation,Minor,2025-11-21,Open
4678,278,89,CMP-004678,Packaging,Minor,2025-01-05,Closed
4679,175,74,CMP-004679,Appearance,Minor,2024-10-16,Closed
4680,283,90,CMP-004680,Documentation,Major,2025-10-11,Closed
4681,268,120,CMP-004681,Documentation,Major,2026-04-05,Closed
4682,64,35,CMP-004682,Packaging,Minor,2026-03-28,Closed
4683,204,18,CMP-004683,Packaging,Major,2025-03-24,Closed
4684,266,112,CMP-004684,Contamination,Minor,2025-05-23,Closed
4685,99,94,CMP-004685,Documentation,Minor,2025-01-22,Closed
4686,98,115,CMP-004686,Contamination,Minor,2025-12-07,Closed
4687,103,75,CMP-004687,Packaging,Critical,2025-08-06,Closed
4688,177,83,CMP-004688,Appearance,Critical,2025-11-08,Closed
4689,183,89,CMP-004689,Appearance,Minor,2025-06-26,Closed
4690,84,25,CMP-004690,Performance,Critical,2024-04-27,Closed
4691,26,48,CMP-004691,Documentation,Minor,2025-02-20,Closed
4692,33,41,CMP-004692,Appearance,Minor,2024-09-22,Closed
4693,92,15,CMP-004693,Documentation,Major,2025-12-22,Closed
4694,291,37,CMP-004694,Performance,Minor,2024-12-19,Open
4695,10,118,CMP-004695,Contamination,Major,2025-09-28,Closed
4696,184,65,CMP-004696,Contamination,Minor,2025-12-25,Closed
4697,145,75,CMP-004697,Documentation,Major,2025-04-20,Open
4698,96,106,CMP-004698,Documentation,Minor,2024-06-09,Closed
4699,97,34,CMP-004699,Contamination,Critical,2024-06-05,Closed
4700,126,97,CMP-004700,Contamination,Minor,2024-12-02,Closed
4701,182,50,CMP-004701,Documentation,Minor,2025-12-01,Closed
4702,3,118,CMP-004702,Contamination,Minor,2024-05-24,Closed
4703,90,89,CMP-004703,Contamination,Minor,2024-01-13,Closed
4704,145,112,CMP-004704,Packaging,Critical,2026-02-17,Open
4705,126,72,CMP-004705,Performance,Minor,2025-01-21,Closed
4706,20,68,CMP-004706,Appearance,Minor,2025-04-25,Closed
4707,129,114,CMP-004707,Packaging,Minor,2025-04-18,Closed
4708,108,34,CMP-004708,Packaging,Minor,2025-07-30,Closed
4709,99,1,CMP-004709,Contamination,Minor,2025-11-26,Closed
4710,215,7,CMP-004710,Documentation,Major,2024-06-06,Closed
4711,135,70,CMP-004711,Documentation,Major,2025-04-12,Closed
4712,268,43,CMP-004712,Appearance,Minor,2024-12-11,Closed
4713,292,78,CMP-004713,Appearance,Minor,2024-03-16,Closed
4714,16,69,CMP-004714,Documentation,Minor,2025-10-02,Closed
4715,3,75,CMP-004715,Appearance,Major,2024-05-21,Open
4716,81,31,CMP-004716,Documentation,Minor,2025-10-16,Closed
4717,88,82,CMP-004717,Contamination,Major,2026-04-18,Open
4718,146,13,CMP-004718,Contamination,Major,2024-04-03,Closed
4719,127,111,CMP-004719,Packaging,Minor,2024-05-27,Open
4720,90,119,CMP-004720,Performance,Critical,2025-10-23,Closed
4721,187,41,CMP-004721,Appearance,Major,2024-10-17,Closed
4722,38,106,CMP-004722,Contamination,Major,2024-11-15,Closed
4723,174,79,CMP-004723,Appearance,Major,2026-04-08,Open
4724,3,8,CMP-004724,Packaging,Minor,2025-01-03,Closed
4725,133,109,CMP-004725,Contamination,Minor,2025-07-17,Closed
4726,84,87,CMP-004726,Performance,Minor,2024-07-30,Open
4727,60,114,CMP-004727,Documentation,Minor,2025-08-22,Closed
4728,238,104,CMP-004728,Packaging,Minor,2024-05-01,Open
4729,83,48,CMP-004729,Contamination,Critical,2026-02-27,Closed
4730,32,9,CMP-004730,Appearance,Major,2024-08-20,Closed
4731,289,112,CMP-004731,Packaging,Minor,2025-02-02,Closed
4732,257,27,CMP-004732,Contamination,Critical,2025-04-05,Closed
4733,165,103,CMP-004733,Performance,Minor,2025-07-15,Closed
4734,218,81,CMP-004734,Packaging,Minor,2024-05-24,Closed
4735,237,78,CMP-004735,Performance,Major,2025-02-13,Closed
4736,120,115,CMP-004736,Contamination,Minor,2025-01-01,Closed
4737,67,54,CMP-004737,Packaging,Minor,2026-04-02,Closed
4738,201,29,CMP-004738,Documentation,Minor,2025-10-26,Closed
4739,283,105,CMP-004739,Documentation,Major,2025-12-29,Closed
4740,204,54,CMP-004740,Appearance,Major,2025-09-17,Open
4741,300,76,CMP-004741,Documentation,Major,2024-08-17,Closed
4742,83,104,CMP-004742,Documentation,Major,2025-05-30,Closed
4743,97,28,CMP-004743,Packaging,Minor,2026-03-01,Closed
4744,292,5,CMP-004744,Documentation,Major,2024-06-15,Closed
4745,126,88,CMP-004745,Packaging,Major,2025-12-12,Closed
4746,267,119,CMP-004746,Contamination,Minor,2025-06-30,Open
4747,184,12,CMP-004747,Performance,Minor,2026-02-21,Closed
4748,116,34,CMP-004748,Contamination,Minor,2025-10-06,Closed
4749,182,74,CMP-004749,Appearance,Minor,2025-12-30,Open
4750,74,38,CMP-004750,Performance,Minor,2025-06-07,Closed
4751,227,10,CMP-004751,Appearance,Minor,2025-08-18,Open
4752,52,73,CMP-004752,Performance,Minor,2025-10-24,Closed
4753,106,92,CMP-004753,Documentation,Minor,2024-12-16,Closed
4754,112,18,CMP-004754,Packaging,Minor,2026-03-17,Closed
4755,190,52,CMP-004755,Documentation,Critical,2024-06-05,Open
4756,29,11,CMP-004756,Appearance,Minor,2024-02-15,Closed
4757,256,57,CMP-004757,Contamination,Critical,2025-05-01,Closed
4758,100,111,CMP-004758,Performance,Minor,2025-04-22,Closed
4759,205,15,CMP-004759,Packaging,Major,2024-06-30,Closed
4760,93,5,CMP-004760,Performance,Major,2026-01-02,Closed
4761,210,1,CMP-004761,Documentation,Minor,2026-03-28,Open
4762,44,20,CMP-004762,Performance,Minor,2024-12-31,Closed
4763,33,81,CMP-004763,Documentation,Minor,2025-07-02,Closed
4764,140,118,CMP-004764,Documentation,Minor,2024-01-18,Closed
4765,102,119,CMP-004765,Performance,Minor,2025-08-07,Closed
4766,296,59,CMP-004766,Performance,Major,2025-10-12,Closed
4767,58,82,CMP-004767,Packaging,Minor,2025-12-28,Closed
4768,256,18,CMP-004768,Packaging,Major,2024-10-08,Closed
4769,214,47,CMP-004769,Documentation,Minor,2025-10-10,Open
4770,75,44,CMP-004770,Packaging,Minor,2024-11-24,Closed
4771,247,50,CMP-004771,Contamination,Minor,2026-04-18,Closed
4772,200,96,CMP-004772,Performance,Major,2024-11-15,Closed
4773,182,69,CMP-004773,Documentation,Minor,2026-02-22,Closed
4774,95,13,CMP-004774,Performance,Minor,2024-08-24,Closed
4775,81,77,CMP-004775,Performance,Major,2025-06-02,Open
4776,147,99,CMP-004776,Contamination,Minor,2024-08-16,Closed
4777,43,116,CMP-004777,Appearance,Minor,2025-01-12,Closed
4778,67,52,CMP-004778,Appearance,Critical,2024-05-29,Closed
4779,51,93,CMP-004779,Performance,Minor,2024-08-11,Closed
4780,238,38,CMP-004780,Contamination,Minor,2026-02-28,Closed
4781,16,64,CMP-004781,Contamination,Minor,2024-07-06,Open
4782,100,50,CMP-004782,Documentation,Major,2025-11-01,Open
4783,228,34,CMP-004783,Packaging,Minor,2025-06-03,Closed
4784,88,119,CMP-004784,Documentation,Minor,2024-12-27,Closed
4785,80,48,CMP-004785,Performance,Minor,2024-07-01,Closed
4786,130,56,CMP-004786,Appearance,Critical,2025-09-22,Closed
4787,266,93,CMP-004787,Appearance,Minor,2024-07-23,Open
4788,278,110,CMP-004788,Documentation,Major,2024-08-01,Closed
4789,112,20,CMP-004789,Documentation,Minor,2025-02-20,Open
4790,171,27,CMP-004790,Contamination,Critical,2025-05-05,Open
4791,259,77,CMP-004791,Appearance,Major,2024-02-14,Closed
4792,285,11,CMP-004792,Documentation,Minor,2024-11-02,Closed
4793,112,7,CMP-004793,Documentation,Major,2025-01-30,Closed
4794,283,104,CMP-004794,Packaging,Minor,2024-07-22,Closed
4795,219,47,CMP-004795,Appearance,Major,2024-06-06,Closed
4796,155,28,CMP-004796,Appearance,Critical,2025-11-12,Closed
4797,126,112,CMP-004797,Packaging,Minor,2024-11-04,Closed
4798,60,31,CMP-004798,Documentation,Minor,2025-10-26,Closed
4799,91,38,CMP-004799,Contamination,Major,2024-04-07,Closed
4800,288,79,CMP-004800,Performance,Minor,2024-12-18,Closed
4801,10,66,CMP-004801,Appearance,Minor,2024-09-08,Open
4802,274,95,CMP-004802,Documentation,Minor,2025-11-14,Closed
4803,106,1,CMP-004803,Packaging,Minor,2026-02-22,Closed
4804,80,11,CMP-004804,Appearance,Minor,2024-01-27,Closed
4805,225,8,CMP-004805,Documentation,Major,2026-04-01,Open
4806,212,99,CMP-004806,Packaging,Minor,2024-01-29,Closed
4807,159,41,CMP-004807,Packaging,Minor,2024-06-05,Closed
4808,162,52,CMP-004808,Appearance,Major,2024-08-24,Closed
4809,68,13,CMP-004809,Packaging,Minor,2025-05-05,Closed
4810,289,65,CMP-004810,Documentation,Major,2025-04-26,Closed
4811,287,52,CMP-004811,Performance,Minor,2026-03-30,Closed
4812,27,7,CMP-004812,Contamination,Minor,2024-03-09,Closed
4813,154,47,CMP-004813,Documentation,Minor,2024-04-01,Closed
4814,115,57,CMP-004814,Packaging,Critical,2025-12-16,Closed
4815,144,13,CMP-004815,Performance,Major,2026-03-12,Closed
4816,88,27,CMP-004816,Contamination,Major,2024-04-16,Closed
4817,117,34,CMP-004817,Documentation,Critical,2025-10-30,Closed
4818,136,88,CMP-004818,Packaging,Minor,2024-09-01,Closed
4819,248,81,CMP-004819,Appearance,Minor,2024-08-13,Closed
4820,165,43,CMP-004820,Documentation,Critical,2025-06-19,Closed
4821,145,84,CMP-004821,Performance,Critical,2025-12-13,Closed
4822,217,109,CMP-004822,Performance,Critical,2025-06-25,Closed
4823,232,111,CMP-004823,Appearance,Minor,2024-05-07,Closed
4824,298,98,CMP-004824,Appearance,Minor,2026-01-08,Open
4825,132,70,CMP-004825,Packaging,Minor,2025-02-04,Closed
4826,165,30,CMP-004826,Contamination,Major,2025-12-28,Open
4827,73,62,CMP-004827,Documentation,Major,2025-10-09,Closed
4828,162,101,CMP-004828,Contamination,Minor,2025-03-28,Closed
4829,206,7,CMP-004829,Documentation,Minor,2024-09-12,Closed
4830,208,86,CMP-004830,Documentation,Minor,2026-03-06,Closed
4831,45,52,CMP-004831,Appearance,Critical,2025-02-27,Closed
4832,46,76,CMP-004832,Appearance,Minor,2025-08-26,Closed
4833,174,95,CMP-004833,Performance,Minor,2024-03-04,Closed
4834,185,37,CMP-004834,Appearance,Minor,2024-12-31,Closed
4835,74,23,CMP-004835,Contamination,Minor,2026-03-23,Closed
4836,100,67,CMP-004836,Packaging,Major,2025-11-10,Closed
4837,245,105,CMP-004837,Performance,Major,2024-11-03,Closed
4838,207,106,CMP-004838,Packaging,Minor,2024-07-13,Closed
4839,26,67,CMP-004839,Appearance,Minor,2024-09-29,Closed
4840,155,110,CMP-004840,Performance,Major,2025-06-06,Closed
4841,74,68,CMP-004841,Performance,Major,2024-12-21,Closed
4842,84,80,CMP-004842,Packaging,Major,2025-10-19,Closed
4843,169,34,CMP-004843,Packaging,Major,2024-01-20,Open
4844,186,34,CMP-004844,Packaging,Minor,2026-02-20,Closed
4845,211,23,CMP-004845,Packaging,Minor,2025-11-08,Closed
4846,73,4,CMP-004846,Documentation,Minor,2024-10-11,Closed
4847,31,72,CMP-004847,Contamination,Minor,2024-10-19,Closed
4848,121,12,CMP-004848,Contamination,Minor,2025-12-09,Open
4849,87,52,CMP-004849,Packaging,Critical,2025-08-26,Closed
4850,7,80,CMP-004850,Contamination,Critical,2025-05-31,Closed
4851,197,60,CMP-004851,Appearance,Major,2025-05-27,Closed
4852,239,49,CMP-004852,Contamination,Major,2024-12-03,Open
4853,274,113,CMP-004853,Documentation,Major,2025-01-18,Closed
4854,54,39,CMP-004854,Packaging,Minor,2025-04-24,Closed
4855,80,2,CMP-004855,Packaging,Minor,2024-08-10,Closed
4856,6,97,CMP-004856,Packaging,Major,2024-08-26,Closed
4857,83,78,CMP-004857,Packaging,Major,2026-01-28,Closed
4858,147,103,CMP-004858,Documentation,Major,2025-11-02,Closed
4859,138,89,CMP-004859,Packaging,Minor,2024-02-14,Closed
4860,118,37,CMP-004860,Documentation,Minor,2025-09-15,Closed
4861,53,88,CMP-004861,Packaging,Major,2025-03-21,Closed
4862,42,14,CMP-004862,Documentation,Minor,2025-06-09,Open
4863,289,98,CMP-004863,Performance,Minor,2025-09-03,Closed
4864,130,99,CMP-004864,Documentation,Minor,2024-10-07,Closed
4865,8,104,CMP-004865,Appearance,Major,2024-05-24,Open
4866,151,66,CMP-004866,Performance,Major,2024-02-16,Closed
4867,266,49,CMP-004867,Documentation,Minor,2024-04-14,Closed
4868,106,67,CMP-004868,Performance,Minor,2026-02-20,Closed
4869,11,120,CMP-004869,Contamination,Major,2025-06-23,Closed
4870,47,90,CMP-004870,Performance,Critical,2025-12-23,Closed
4871,257,74,CMP-004871,Performance,Major,2024-07-30,Closed
4872,7,49,CMP-004872,Contamination,Major,2024-06-03,Closed
4873,115,116,CMP-004873,Performance,Minor,2025-03-13,Closed
4874,184,49,CMP-004874,Packaging,Major,2025-11-30,Closed
4875,299,62,CMP-004875,Contamination,Major,2024-01-26,Closed
4876,64,8,CMP-004876,Appearance,Major,2024-11-21,Closed
4877,252,54,CMP-004877,Contamination,Critical,2025-10-17,Open
4878,68,78,CMP-004878,Appearance,Major,2026-04-27,Closed
4879,62,35,CMP-004879,Packaging,Minor,2025-09-10,Closed
4880,158,40,CMP-004880,Contamination,Minor,2025-11-24,Closed
4881,67,10,CMP-004881,Documentation,Critical,2026-01-19,Open
4882,276,81,CMP-004882,Appearance,Minor,2024-02-22,Closed
4883,102,111,CMP-004883,Packaging,Minor,2026-03-17,Open
4884,196,21,CMP-004884,Packaging,Minor,2025-09-19,Closed
4885,278,76,CMP-004885,Documentation,Minor,2024-12-27,Closed
4886,202,50,CMP-004886,Contamination,Major,2024-04-11,Closed
4887,166,56,CMP-004887,Contamination,Major,2025-05-02,Open
4888,192,7,CMP-004888,Contamination,Minor,2024-09-17,Closed
4889,30,89,CMP-004889,Performance,Minor,2024-02-26,Closed
4890,91,87,CMP-004890,Appearance,Major,2024-11-24,Closed
4891,285,14,CMP-004891,Documentation,Minor,2026-02-27,Closed
4892,138,102,CMP-004892,Performance,Minor,2025-05-01,Open
4893,64,33,CMP-004893,Appearance,Minor,2024-08-07,Closed
4894,46,97,CMP-004894,Documentation,Major,2024-10-09,Closed
4895,92,21,CMP-004895,Contamination,Critical,2025-07-26,Closed
4896,250,94,CMP-004896,Packaging,Minor,2025-09-17,Closed
4897,63,66,CMP-004897,Performance,Minor,2024-01-22,Closed
4898,264,4,CMP-004898,Contamination,Minor,2025-08-05,Closed
4899,203,65,CMP-004899,Documentation,Minor,2025-06-28,Closed
4900,216,59,CMP-004900,Appearance,Major,2025-08-23,Open
4901,72,58,CMP-004901,Appearance,Minor,2026-01-27,Closed
4902,236,34,CMP-004902,Performance,Minor,2025-03-16,Closed
4903,293,95,CMP-004903,Contamination,Minor,2024-08-31,Closed
4904,195,50,CMP-004904,Contamination,Minor,2025-06-19,Closed
4905,282,46,CMP-004905,Performance,Minor,2026-03-07,Open
4906,43,91,CMP-004906,Performance,Critical,2024-05-25,Closed
4907,293,95,CMP-004907,Appearance,Critical,2025-12-25,Closed
4908,12,101,CMP-004908,Appearance,Minor,2025-04-07,Closed
4909,280,22,CMP-004909,Appearance,Minor,2025-08-02,Open
4910,144,32,CMP-004910,Contamination,Minor,2024-04-07,Closed
4911,265,81,CMP-004911,Documentation,Critical,2024-07-25,Open
4912,300,18,CMP-004912,Packaging,Minor,2024-08-24,Open
4913,288,21,CMP-004913,Appearance,Minor,2024-01-05,Closed
4914,53,79,CMP-004914,Contamination,Major,2025-11-06,Open
4915,218,10,CMP-004915,Contamination,Major,2024-10-25,Closed
4916,147,111,CMP-004916,Contamination,Major,2025-06-27,Closed
4917,242,58,CMP-004917,Appearance,Major,2026-03-23,Closed
4918,215,119,CMP-004918,Packaging,Minor,2024-05-28,Closed
4919,57,46,CMP-004919,Contamination,Minor,2024-10-07,Closed
4920,124,90,CMP-004920,Documentation,Major,2025-05-31,Closed
4921,298,117,CMP-004921,Appearance,Major,2025-01-18,Closed
4922,137,107,CMP-004922,Packaging,Minor,2024-06-05,Closed
4923,27,44,CMP-004923,Packaging,Minor,2024-12-30,Closed
