stability_result_id,material_id,method_id,condition,timepoint_month,result_numeric,status,tested_date
14588,111,43,25C/60RH,24,94.1895,PASS,2025-03-28
14589,5,28,40C/75RH,12,103.888,OOT,2025-08-07
14590,156,44,2-8C,18,96.7933,OOT,2025-07-24
14591,115,10,30C/65RH,1,102.7383,PASS,2024-07-27
14592,127,29,40C/75RH,6,97.4959,PASS,2026-02-24
14593,97,4,30C/65RH,1,104.3304,PASS,2026-02-28
14594,246,35,25C/60RH,18,113.0574,OOS,2025-04-26
14595,57,3,25C/60RH,6,101.3425,PASS,2025-05-13
14596,14,43,40C/75RH,18,103.0816,PASS,2025-04-02
14597,137,35,25C/60RH,24,99.3304,PASS,2024-11-15
14598,186,24,40C/75RH,6,86.49,PASS,2025-05-26
14599,118,37,40C/75RH,24,97.9881,OOS,2024-11-12
14600,51,22,2-8C,18,105.0266,PASS,2025-10-24
14601,19,29,2-8C,18,96.4465,PASS,2025-11-16
14602,271,44,30C/65RH,0,87.3547,PASS,2024-06-18
14603,179,9,25C/60RH,9,116.5504,PASS,2024-05-15
14604,240,17,25C/60RH,9,88.2514,PASS,2024-03-04
14605,285,14,40C/75RH,1,96.73,PASS,2024-03-15
14606,270,38,40C/75RH,18,97.9564,PASS,2025-05-15
14607,67,19,30C/65RH,24,108.4517,PASS,2024-05-10
14608,1,5,30C/65RH,12,100.4613,PASS,2026-01-06
14609,151,18,40C/75RH,36,101.2264,OOS,2025-02-01
14610,92,23,40C/75RH,36,99.0243,PASS,2024-01-03
14611,61,38,30C/65RH,0,88.4255,PASS,2024-07-10
14612,210,1,25C/60RH,9,101.6706,PASS,2025-07-08
14613,206,13,25C/60RH,12,86.2828,PASS,2025-06-24
14614,127,14,30C/65RH,3,94.3833,OOS,2025-01-29
14615,71,14,25C/60RH,36,102.6642,PASS,2024-08-25
14616,68,32,40C/75RH,0,98.851,PASS,2024-04-03
14617,220,41,2-8C,24,96.5115,PASS,2024-06-26
14618,118,24,40C/75RH,6,100.6126,PASS,2025-05-16
14619,197,24,30C/65RH,6,103.6497,PASS,2024-03-06
14620,141,35,40C/75RH,6,100.2801,PASS,2025-06-18
14621,52,3,2-8C,24,98.9267,PASS,2026-01-07
14622,70,33,30C/65RH,6,94.3726,PASS,2025-08-05
14623,110,24,40C/75RH,0,98.4031,PASS,2024-11-03
14624,125,30,2-8C,36,91.3767,OOS,2026-04-10
14625,270,32,30C/65RH,9,96.6661,PASS,2024-09-18
14626,57,27,2-8C,18,90.8019,PASS,2025-06-01
14627,289,38,25C/60RH,24,95.4644,PASS,2025-11-18
14628,177,23,40C/75RH,36,103.2782,PASS,2025-10-12
14629,89,35,2-8C,0,86.555,PASS,2024-05-17
14630,285,33,30C/65RH,6,93.3155,PASS,2024-08-11
14631,153,17,2-8C,36,97.1036,PASS,2026-01-16
14632,80,44,40C/75RH,9,99.3834,PASS,2024-04-27
14633,109,39,40C/75RH,3,95.0458,PASS,2024-09-24
14634,231,9,40C/75RH,12,102.8474,PASS,2025-12-31
14635,33,19,2-8C,1,91.0315,PASS,2026-03-20
14636,172,41,40C/75RH,24,105.6937,OOT,2024-02-21
14637,146,14,2-8C,0,92.8098,PASS,2025-01-29
14638,16,1,25C/60RH,6,87.6866,PASS,2024-11-07
14639,177,30,30C/65RH,12,101.8015,PASS,2025-01-08
14640,98,3,2-8C,9,102.3334,OOT,2025-09-05
14641,119,45,25C/60RH,0,80.068,OOS,2024-11-18
14642,243,22,25C/60RH,0,87.5055,PASS,2024-11-17
14643,123,15,30C/65RH,18,105.1739,PASS,2025-06-19
14644,139,44,30C/65RH,9,111.8439,PASS,2025-12-20
14645,287,29,2-8C,24,94.4575,OOT,2025-10-21
14646,4,2,40C/75RH,9,108.0394,PASS,2024-12-19
14647,80,38,40C/75RH,36,83.1287,PASS,2025-01-10
14648,215,23,30C/65RH,0,95.4533,PASS,2024-05-16
14649,197,15,40C/75RH,12,101.2327,PASS,2024-10-11
14650,54,28,40C/75RH,6,98.3664,PASS,2024-03-13
14651,113,12,40C/75RH,6,93.1928,PASS,2025-09-17
14652,67,16,2-8C,0,94.4284,PASS,2024-01-18
14653,146,15,25C/60RH,0,100.8666,PASS,2025-02-03
14654,297,45,25C/60RH,0,86.5978,PASS,2025-10-03
14655,295,37,25C/60RH,0,92.0876,PASS,2026-02-14
14656,116,7,2-8C,18,95.9349,PASS,2024-06-04
14657,199,44,30C/65RH,6,91.9993,PASS,2026-04-17
14658,245,36,30C/65RH,0,92.6774,PASS,2025-01-12
14659,194,42,25C/60RH,9,100.642,PASS,2024-01-02
14660,45,21,2-8C,3,101.1974,PASS,2024-10-15
14661,174,27,25C/60RH,6,91.8768,PASS,2026-02-20
14662,114,11,2-8C,24,98.8201,PASS,2024-10-29
14663,91,43,25C/60RH,9,94.4391,PASS,2024-11-23
14664,202,20,30C/65RH,3,103.3511,PASS,2024-06-16
14665,39,16,25C/60RH,0,95.6694,PASS,2025-02-28
14666,138,9,2-8C,18,93.8181,PASS,2025-05-29
14667,262,23,2-8C,18,88.4056,PASS,2025-05-26
14668,197,31,30C/65RH,1,101.4197,PASS,2026-03-20
14669,124,36,40C/75RH,9,93.9618,OOT,2025-09-23
14670,223,11,40C/75RH,18,91.7023,PASS,2024-06-26
14671,237,32,2-8C,12,90.6913,PASS,2024-09-04
14672,178,3,30C/65RH,12,102.8352,PASS,2026-03-02
14673,52,39,40C/75RH,18,95.6142,PASS,2025-08-26
14674,57,17,40C/75RH,18,106.5104,PASS,2025-01-13
14675,117,23,25C/60RH,36,101.9611,PASS,2024-01-26
14676,168,13,2-8C,12,89.1341,PASS,2026-02-20
14677,138,43,25C/60RH,6,97.4654,PASS,2024-10-18
14678,183,27,40C/75RH,0,95.1647,PASS,2024-07-29
14679,258,35,40C/75RH,0,84.2497,PASS,2024-06-04
14680,209,22,25C/60RH,6,96.6811,PASS,2025-12-01
14681,101,8,2-8C,9,95.2241,PASS,2026-01-02
14682,24,5,2-8C,1,93.9208,PASS,2024-01-21
14683,18,45,25C/60RH,1,96.251,PASS,2026-04-06
14684,279,4,2-8C,18,95.7175,PASS,2026-01-13
14685,103,7,40C/75RH,1,105.561,PASS,2025-06-25
14686,159,8,40C/75RH,1,102.0544,PASS,2025-11-02
14687,15,3,40C/75RH,6,101.7371,PASS,2025-03-18
14688,126,7,30C/65RH,0,98.4418,OOT,2025-09-22
14689,41,44,2-8C,18,98.9987,PASS,2025-05-29
14690,65,2,2-8C,12,89.3945,PASS,2024-03-16
14691,298,28,30C/65RH,36,104.4251,PASS,2025-10-18
14692,206,7,2-8C,24,107.6016,OOT,2024-10-26
14693,2,39,2-8C,3,91.6857,PASS,2024-03-29
14694,266,36,30C/65RH,12,98.8901,PASS,2025-09-24
14695,124,14,40C/75RH,18,105.9766,PASS,2024-07-17
14696,55,39,30C/65RH,0,94.4556,OOS,2024-10-10
14697,192,33,40C/75RH,3,95.6061,OOS,2024-09-25
14698,52,39,25C/60RH,24,99.9032,PASS,2024-05-11
14699,275,6,25C/60RH,3,95.7652,PASS,2025-03-24
14700,156,45,2-8C,18,94.5403,PASS,2025-12-06
14701,224,36,2-8C,1,98.6871,PASS,2025-12-19
14702,157,35,40C/75RH,36,91.3639,PASS,2024-08-10
14703,222,18,40C/75RH,12,90.9991,PASS,2025-01-30
14704,112,28,25C/60RH,24,93.5239,PASS,2024-07-29
14705,65,42,40C/75RH,0,98.4792,PASS,2024-10-02
14706,106,43,30C/65RH,6,91.2612,PASS,2026-03-09
14707,197,31,25C/60RH,6,92.3902,PASS,2026-04-03
14708,64,15,30C/65RH,6,110.4889,PASS,2026-02-20
14709,88,5,40C/75RH,36,99.7122,PASS,2024-08-15
14710,34,22,40C/75RH,1,93.4125,PASS,2025-05-09
14711,264,33,40C/75RH,36,105.1448,PASS,2024-06-29
14712,141,26,25C/60RH,24,87.6269,PASS,2024-06-08
14713,162,20,2-8C,0,88.6697,PASS,2025-06-06
14714,143,41,30C/65RH,24,87.3799,PASS,2024-03-31
14715,132,7,25C/60RH,9,102.4565,PASS,2025-02-11
14716,254,8,2-8C,3,94.4008,PASS,2026-04-16
14717,45,10,40C/75RH,1,107.3891,PASS,2025-12-28
14718,95,25,2-8C,3,104.8009,PASS,2024-05-04
14719,287,37,40C/75RH,9,94.2378,PASS,2026-04-07
14720,246,6,40C/75RH,9,98.7158,PASS,2025-09-17
14721,63,1,30C/65RH,0,100.8757,PASS,2026-02-27
14722,49,3,40C/75RH,0,90.0797,PASS,2024-07-17
14723,123,40,30C/65RH,36,94.146,PASS,2025-12-18
14724,53,22,25C/60RH,1,88.391,PASS,2024-01-07
14725,157,2,2-8C,24,87.7651,PASS,2025-02-04
14726,40,42,40C/75RH,3,99.3455,PASS,2024-11-30
14727,149,39,25C/60RH,24,87.9694,PASS,2025-01-24
14728,175,9,2-8C,1,101.6322,PASS,2024-03-20
14729,41,1,30C/65RH,36,97.8242,OOS,2025-05-05
14730,174,16,40C/75RH,36,99.3265,PASS,2025-01-07
14731,207,4,40C/75RH,24,90.0318,PASS,2024-02-16
14732,72,21,25C/60RH,0,97.7466,PASS,2026-04-04
14733,137,24,30C/65RH,18,104.0586,PASS,2025-10-19
14734,179,1,30C/65RH,12,83.0206,PASS,2026-01-18
14735,92,31,25C/60RH,0,103.0618,PASS,2024-01-11
14736,189,19,30C/65RH,6,111.2489,PASS,2024-03-26
14737,171,36,40C/75RH,24,100.7228,PASS,2025-01-18
14738,120,24,2-8C,0,91.4829,PASS,2024-03-29
14739,91,20,40C/75RH,24,88.1911,PASS,2025-12-28
14740,176,45,25C/60RH,9,95.2767,PASS,2025-06-10
14741,43,37,2-8C,3,95.8665,PASS,2024-07-19
14742,200,8,40C/75RH,24,103.5667,PASS,2025-09-15
14743,258,10,40C/75RH,3,91.1814,PASS,2024-05-17
14744,187,1,30C/65RH,9,104.9833,PASS,2025-09-04
14745,37,15,40C/75RH,36,91.8438,PASS,2025-07-15
14746,31,42,25C/60RH,24,103.8706,PASS,2024-05-20
14747,240,21,30C/65RH,6,102.5507,PASS,2025-05-02
14748,210,27,2-8C,3,106.0638,PASS,2024-03-10
14749,66,15,2-8C,36,92.1883,PASS,2024-04-18
14750,293,34,25C/60RH,18,95.7497,PASS,2025-02-13
14751,271,35,30C/65RH,9,96.6818,PASS,2024-10-07
14752,243,45,25C/60RH,3,92.5543,PASS,2024-01-01
14753,245,32,25C/60RH,18,92.8,PASS,2025-07-07
14754,295,23,25C/60RH,1,89.8939,PASS,2026-01-09
14755,123,33,40C/75RH,24,105.2382,PASS,2024-07-28
14756,134,43,40C/75RH,12,100.2718,PASS,2024-12-07
14757,263,30,30C/65RH,12,78.686,PASS,2025-10-26
14758,116,30,25C/60RH,12,97.7329,PASS,2025-06-11
14759,48,22,40C/75RH,36,89.5058,PASS,2024-08-17
14760,107,16,25C/60RH,1,87.6717,PASS,2024-09-24
14761,254,44,2-8C,9,99.994,PASS,2024-02-26
14762,44,16,40C/75RH,18,89.8939,PASS,2024-10-18
14763,235,21,40C/75RH,9,89.4354,PASS,2025-08-01
14764,102,7,2-8C,6,91.5836,PASS,2026-04-17
14765,213,32,40C/75RH,18,100.9499,PASS,2024-07-04
14766,51,1,30C/65RH,1,96.2185,PASS,2026-04-26
14767,62,11,2-8C,9,96.4378,PASS,2025-10-06
14768,50,2,40C/75RH,9,93.0327,PASS,2025-12-01
14769,211,2,30C/65RH,24,89.6032,PASS,2024-07-05
14770,265,7,2-8C,3,89.7526,PASS,2025-12-20
14771,180,29,2-8C,36,96.5745,PASS,2025-07-31
14772,219,17,25C/60RH,24,100.797,PASS,2024-11-09
14773,18,8,40C/75RH,6,91.0026,PASS,2024-01-13
14774,235,29,40C/75RH,0,108.1846,PASS,2026-01-01
14775,35,12,30C/65RH,6,98.2428,PASS,2025-09-08
14776,6,18,40C/75RH,0,111.1359,PASS,2025-08-07
14777,271,32,40C/75RH,18,95.8213,PASS,2024-11-15
14778,135,33,25C/60RH,18,91.4114,PASS,2024-07-07
14779,257,45,30C/65RH,1,96.6682,PASS,2025-08-22
14780,3,24,25C/60RH,18,95.4216,PASS,2025-06-30
14781,33,40,2-8C,12,91.9955,PASS,2025-07-16
14782,5,22,40C/75RH,0,95.4247,PASS,2024-03-28
14783,104,24,25C/60RH,24,90.0831,PASS,2026-01-15
14784,277,36,2-8C,0,95.6448,PASS,2025-09-13
14785,265,44,40C/75RH,0,103.1814,PASS,2025-12-29
14786,230,3,25C/60RH,1,104.0771,PASS,2024-02-26
14787,201,7,40C/75RH,0,107.7302,PASS,2025-07-03
14788,120,15,2-8C,18,106.2022,PASS,2024-02-08
14789,262,1,40C/75RH,3,90.6925,PASS,2024-06-19
14790,240,18,40C/75RH,24,86.2286,PASS,2025-09-17
14791,231,34,40C/75RH,6,102.5887,PASS,2026-02-13
14792,173,5,40C/75RH,24,94.1072,PASS,2024-04-25
14793,69,34,2-8C,12,95.0805,OOS,2026-01-02
14794,227,3,40C/75RH,12,94.8711,PASS,2024-01-02
14795,40,39,25C/60RH,24,101.6054,PASS,2024-12-08
14796,54,25,2-8C,6,104.2531,PASS,2024-03-07
14797,110,16,30C/65RH,9,101.1088,PASS,2024-06-11
14798,211,24,25C/60RH,36,101.3859,PASS,2024-09-22
14799,271,43,2-8C,6,98.26,PASS,2024-11-28
14800,150,15,2-8C,9,108.2027,PASS,2025-05-01
14801,72,32,25C/60RH,6,90.8554,PASS,2025-08-19
14802,175,31,25C/60RH,9,82.0064,PASS,2024-07-19
14803,77,19,2-8C,3,77.2518,PASS,2024-12-09
14804,272,41,30C/65RH,9,98.2713,PASS,2024-04-10
14805,105,32,40C/75RH,9,97.4952,OOT,2025-07-24
14806,17,15,30C/65RH,18,108.4123,OOS,2025-01-26
14807,224,5,30C/65RH,36,88.526,OOS,2025-10-22
14808,30,26,40C/75RH,6,80.7395,PASS,2026-03-09
14809,210,27,40C/75RH,24,97.9907,PASS,2025-12-09
14810,115,14,40C/75RH,12,95.948,PASS,2025-04-22
14811,268,21,25C/60RH,1,106.5047,PASS,2024-08-24
14812,58,18,30C/65RH,6,91.5779,PASS,2026-02-28
14813,206,25,25C/60RH,12,95.2471,PASS,2025-07-31
14814,223,45,25C/60RH,12,92.3041,PASS,2025-09-24
14815,76,9,30C/65RH,36,90.4344,PASS,2025-07-28
14816,275,41,40C/75RH,3,106.1466,OOS,2026-04-04
14817,187,15,40C/75RH,1,102.0429,PASS,2025-07-16
14818,260,35,25C/60RH,9,104.6226,PASS,2024-09-18
14819,230,24,25C/60RH,3,105.3013,PASS,2024-12-01
14820,101,35,30C/65RH,3,93.7736,PASS,2024-10-27
14821,119,23,40C/75RH,0,94.0525,PASS,2025-08-23
14822,237,45,40C/75RH,9,99.7615,PASS,2026-03-02
14823,19,32,2-8C,3,105.1579,PASS,2024-09-13
14824,112,20,30C/65RH,12,103.0068,PASS,2024-04-28
14825,169,5,25C/60RH,3,90.8249,PASS,2024-08-04
14826,126,33,30C/65RH,3,98.9842,PASS,2025-01-30
14827,148,25,40C/75RH,18,96.2589,PASS,2025-02-15
14828,255,27,2-8C,36,105.7955,PASS,2026-04-11
14829,2,8,25C/60RH,36,91.8723,PASS,2024-07-04
14830,93,18,40C/75RH,24,106.5643,PASS,2024-10-31
14831,271,6,25C/60RH,12,101.3798,PASS,2025-01-17
14832,125,8,25C/60RH,12,101.1513,OOT,2025-02-25
14833,111,34,2-8C,12,86.4985,PASS,2024-07-18
14834,281,26,25C/60RH,18,97.3946,PASS,2025-07-20
14835,283,19,40C/75RH,9,105.5672,PASS,2025-10-08
14836,92,9,40C/75RH,12,88.66,PASS,2024-02-15
14837,56,2,25C/60RH,9,88.4246,PASS,2024-03-06
14838,57,31,25C/60RH,36,78.9455,PASS,2025-01-24
14839,225,16,30C/65RH,9,85.7826,PASS,2026-04-24
14840,152,17,30C/65RH,0,87.5414,PASS,2024-06-10
14841,84,36,25C/60RH,0,87.236,PASS,2025-08-14
14842,248,26,40C/75RH,0,99.8347,OOS,2025-07-09
14843,156,35,25C/60RH,6,88.2422,PASS,2024-03-02
14844,6,17,25C/60RH,3,107.0248,PASS,2025-08-18
14845,227,23,25C/60RH,3,104.9571,OOT,2024-05-28
14846,112,14,30C/65RH,3,92.1629,PASS,2024-02-04
14847,164,4,2-8C,36,102.7431,PASS,2025-11-12
14848,43,45,40C/75RH,24,101.7697,OOT,2024-07-30
14849,190,10,2-8C,1,90.8793,PASS,2026-03-09
14850,263,38,30C/65RH,1,90.2975,PASS,2026-03-19
14851,195,27,2-8C,6,98.7083,PASS,2024-04-06
14852,211,24,2-8C,36,98.617,OOS,2024-03-24
14853,233,11,40C/75RH,3,93.1548,PASS,2025-04-01
14854,199,11,40C/75RH,9,94.326,PASS,2024-12-13
14855,74,2,30C/65RH,3,91.8698,PASS,2025-12-10
14856,10,31,30C/65RH,24,97.2267,PASS,2024-07-28
14857,63,28,40C/75RH,12,94.6494,OOS,2025-06-09
14858,283,43,25C/60RH,9,98.1053,PASS,2024-03-22
14859,49,35,25C/60RH,24,99.2927,PASS,2024-12-01
14860,160,32,30C/65RH,1,90.5393,PASS,2024-09-01
14861,194,17,2-8C,9,93.3849,PASS,2025-11-02
14862,67,19,2-8C,12,83.6644,PASS,2024-11-03
14863,96,21,25C/60RH,12,91.33,PASS,2024-01-28
14864,195,39,40C/75RH,36,107.9992,PASS,2025-09-13
14865,246,25,30C/65RH,24,97.2443,PASS,2024-01-22
14866,78,29,25C/60RH,12,102.5423,PASS,2026-03-25
14867,206,11,40C/75RH,18,87.6792,PASS,2024-03-21
14868,153,45,30C/65RH,6,99.3702,PASS,2025-09-11
14869,152,38,30C/65RH,0,97.2058,PASS,2025-12-03
14870,84,37,40C/75RH,18,91.6344,PASS,2025-10-23
14871,210,11,30C/65RH,0,90.6974,PASS,2026-02-24
14872,69,32,25C/60RH,1,104.2317,PASS,2025-12-02
14873,110,32,25C/60RH,18,93.3872,PASS,2025-08-14
14874,96,28,40C/75RH,18,98.614,PASS,2025-11-05
14875,138,9,30C/65RH,36,96.6318,PASS,2025-08-03
14876,26,8,25C/60RH,36,89.0144,PASS,2026-02-05
14877,249,18,2-8C,0,97.0661,PASS,2024-09-30
14878,235,21,2-8C,12,92.5574,PASS,2025-11-27
14879,292,35,2-8C,24,100.6856,PASS,2025-04-16
14880,102,7,30C/65RH,3,90.7376,PASS,2024-07-25
14881,3,4,40C/75RH,0,87.1385,PASS,2026-04-20
14882,65,1,2-8C,12,94.6174,PASS,2024-11-15
14883,57,5,40C/75RH,1,109.8455,PASS,2025-01-16
14884,268,26,40C/75RH,3,94.921,PASS,2026-02-03
14885,59,24,30C/65RH,12,93.0173,PASS,2025-12-09
14886,231,15,30C/65RH,18,91.7526,PASS,2024-03-06
14887,224,40,40C/75RH,3,95.1046,PASS,2025-09-13
14888,177,40,30C/65RH,0,102.4615,PASS,2024-11-08
14889,92,19,25C/60RH,0,99.3985,PASS,2024-12-26
14890,231,34,2-8C,0,83.9158,PASS,2024-05-10
14891,209,16,2-8C,36,97.0585,PASS,2024-11-02
14892,3,14,25C/60RH,6,94.9959,PASS,2025-06-15
14893,244,36,40C/75RH,6,95.7135,PASS,2025-06-02
14894,128,15,25C/60RH,9,101.8346,PASS,2026-04-03
14895,85,5,40C/75RH,6,91.142,PASS,2025-04-01
14896,115,34,40C/75RH,9,103.5347,PASS,2025-01-11
14897,295,21,2-8C,24,89.104,PASS,2026-04-29
14898,123,45,40C/75RH,0,96.3398,PASS,2024-11-24
14899,227,3,2-8C,36,94.5502,PASS,2025-03-03
14900,183,15,2-8C,9,91.2917,PASS,2024-01-25
14901,30,19,30C/65RH,36,92.7069,PASS,2024-11-26
14902,270,40,40C/75RH,1,99.0472,PASS,2025-05-21
14903,169,19,2-8C,12,100.7569,PASS,2024-03-01
14904,111,7,2-8C,12,99.5262,PASS,2025-08-23
14905,119,5,2-8C,1,100.9385,PASS,2025-08-26
14906,28,15,40C/75RH,12,102.8137,PASS,2025-05-19
14907,136,35,30C/65RH,6,86.5634,PASS,2025-03-14
14908,87,18,40C/75RH,3,98.6862,PASS,2025-08-14
14909,53,17,25C/60RH,36,97.26,PASS,2024-06-07
14910,57,16,40C/75RH,1,92.9427,PASS,2026-02-07
14911,97,4,25C/60RH,6,95.8032,PASS,2025-04-09
14912,27,27,25C/60RH,18,105.2914,PASS,2024-11-21
14913,163,41,40C/75RH,36,99.356,PASS,2024-04-27
14914,234,37,30C/65RH,9,99.9213,PASS,2024-12-17
14915,1,34,2-8C,12,96.9304,PASS,2026-03-05
14916,114,21,40C/75RH,9,98.0721,PASS,2025-08-16
14917,252,18,40C/75RH,0,100.0666,PASS,2025-03-04
14918,28,16,25C/60RH,12,102.0851,PASS,2025-07-13
14919,154,44,25C/60RH,24,104.2012,PASS,2025-09-01
14920,129,43,30C/65RH,12,86.7276,PASS,2025-05-13
14921,277,15,40C/75RH,3,102.8274,PASS,2025-05-25
14922,113,5,25C/60RH,3,86.6738,PASS,2025-03-09
14923,56,8,25C/60RH,1,79.741,PASS,2024-12-22
14924,286,28,40C/75RH,36,94.6861,OOT,2024-08-30
14925,296,5,30C/65RH,0,92.9721,PASS,2025-09-20
14926,101,30,30C/65RH,12,75.16,PASS,2026-03-22
14927,111,41,40C/75RH,6,107.667,PASS,2024-12-18
14928,210,25,40C/75RH,1,94.4732,PASS,2024-02-26
14929,71,41,30C/65RH,24,83.9727,PASS,2026-04-23
14930,5,6,25C/60RH,12,105.1773,PASS,2025-06-22
14931,45,27,2-8C,24,115.2624,PASS,2025-12-03
14932,286,29,30C/65RH,9,94.9377,PASS,2026-04-29
14933,16,32,25C/60RH,24,97.0404,PASS,2024-10-10
14934,176,29,25C/60RH,9,100.0642,PASS,2024-05-19
14935,148,22,30C/65RH,6,98.6479,PASS,2025-08-10
14936,299,28,2-8C,12,106.5831,OOS,2026-02-15
14937,62,21,40C/75RH,1,95.2714,PASS,2025-08-13
14938,237,35,25C/60RH,24,97.7816,PASS,2024-04-25
14939,69,20,25C/60RH,9,98.8584,PASS,2024-08-03
14940,171,42,25C/60RH,24,109.8097,OOS,2025-12-08
14941,50,33,2-8C,36,96.4485,PASS,2024-10-12
14942,49,15,30C/65RH,36,99.9679,PASS,2025-08-22
14943,102,10,40C/75RH,6,88.6266,OOT,2025-12-15
14944,194,21,40C/75RH,9,89.8852,PASS,2026-04-19
14945,292,12,2-8C,36,96.3899,PASS,2025-09-07
14946,55,21,30C/65RH,18,102.8516,PASS,2025-10-26
14947,243,40,25C/60RH,18,84.576,PASS,2024-02-29
14948,262,30,2-8C,12,85.0661,OOT,2025-11-30
14949,143,9,25C/60RH,6,104.5374,PASS,2025-03-08
14950,227,37,2-8C,36,91.6172,PASS,2024-01-07
14951,229,7,30C/65RH,0,98.91,PASS,2025-12-22
14952,148,23,30C/65RH,6,97.5007,OOT,2025-04-30
14953,247,42,40C/75RH,24,98.2495,PASS,2025-03-02
14954,103,34,40C/75RH,6,86.3433,PASS,2024-08-01
14955,45,34,2-8C,0,99.4958,OOT,2025-03-25
14956,271,36,40C/75RH,6,92.8186,PASS,2025-01-03
14957,107,30,40C/75RH,0,104.441,PASS,2026-03-04
14958,72,38,30C/65RH,9,92.9895,PASS,2024-04-15
14959,234,22,40C/75RH,9,94.4021,PASS,2024-05-27
14960,80,33,30C/65RH,9,92.8732,PASS,2024-09-09
14961,200,38,25C/60RH,0,92.8758,PASS,2024-05-17
14962,139,1,25C/60RH,6,107.8933,PASS,2026-04-18
14963,103,7,2-8C,9,94.8637,PASS,2025-10-26
14964,193,29,25C/60RH,9,98.081,PASS,2025-01-24
14965,150,30,2-8C,36,105.4336,PASS,2025-04-08
14966,296,38,40C/75RH,6,85.3788,PASS,2025-01-11
14967,104,14,2-8C,3,95.8296,PASS,2024-07-31
14968,191,27,2-8C,18,101.3379,OOT,2024-07-06
14969,195,14,2-8C,9,91.8947,PASS,2024-05-27
14970,126,7,40C/75RH,9,96.4261,PASS,2025-05-22
14971,18,1,25C/60RH,9,106.644,PASS,2026-02-16
14972,279,44,25C/60RH,12,93.9099,PASS,2024-02-07
14973,145,26,25C/60RH,1,96.3833,PASS,2024-10-21
14974,82,20,25C/60RH,18,84.9633,PASS,2026-03-22
14975,269,31,25C/60RH,1,99.3738,PASS,2025-03-11
14976,161,21,25C/60RH,1,84.7761,PASS,2025-02-09
14977,110,33,40C/75RH,36,91.9679,PASS,2026-01-08
14978,126,36,25C/60RH,1,96.841,PASS,2025-09-19
14979,177,11,25C/60RH,1,97.8416,PASS,2024-06-08
14980,240,9,30C/65RH,3,98.3335,PASS,2025-02-11
14981,219,8,2-8C,36,96.2101,PASS,2025-02-16
14982,214,10,30C/65RH,0,88.1881,PASS,2024-05-22
14983,293,11,30C/65RH,36,100.3087,PASS,2025-12-13
14984,183,26,25C/60RH,18,96.4502,PASS,2026-02-22
14985,201,33,2-8C,12,94.4236,PASS,2025-08-15
14986,210,11,40C/75RH,12,99.9665,PASS,2025-08-10
14987,60,43,25C/60RH,9,90.8703,PASS,2025-09-05
14988,177,34,30C/65RH,18,101.6613,PASS,2025-12-20
14989,71,36,25C/60RH,36,108.3787,PASS,2024-11-15
14990,180,12,2-8C,6,111.8912,PASS,2025-01-19
14991,113,32,2-8C,18,104.9118,PASS,2024-07-13
14992,106,33,40C/75RH,1,90.4237,PASS,2026-03-17
14993,251,23,30C/65RH,0,101.9935,OOS,2025-02-26
14994,90,6,30C/65RH,12,82.8001,PASS,2025-06-26
14995,257,22,40C/75RH,12,85.7525,PASS,2024-12-24
14996,247,45,30C/65RH,18,92.7762,PASS,2025-04-03
14997,132,1,25C/60RH,0,84.5008,PASS,2024-01-22
14998,27,21,25C/60RH,24,104.9452,PASS,2026-02-08
14999,30,1,30C/65RH,12,106.9175,PASS,2025-04-01
15000,153,39,40C/75RH,3,89.3324,PASS,2024-09-21
15001,83,25,30C/65RH,9,96.1699,PASS,2025-04-07
15002,9,16,25C/60RH,0,93.9819,PASS,2025-11-13
15003,5,15,30C/65RH,9,92.6323,PASS,2025-03-14
15004,222,37,40C/75RH,6,98.7851,PASS,2025-05-08
15005,277,16,2-8C,24,97.5369,PASS,2025-10-29
15006,249,23,40C/75RH,24,97.5718,PASS,2024-12-12
15007,42,18,25C/60RH,12,100.698,PASS,2026-01-30
15008,136,13,30C/65RH,18,104.0621,PASS,2024-12-05
15009,140,41,30C/65RH,3,89.0807,PASS,2025-07-07
15010,109,37,2-8C,24,87.7582,PASS,2026-01-28
15011,43,44,40C/75RH,36,102.7218,PASS,2026-04-27
15012,77,40,2-8C,0,84.2364,PASS,2025-02-27
15013,18,23,2-8C,18,96.0749,PASS,2024-02-11
15014,56,34,40C/75RH,36,89.4098,PASS,2025-12-19
15015,192,27,2-8C,0,97.5983,PASS,2025-06-06
15016,52,5,40C/75RH,18,103.6379,PASS,2026-01-21
15017,177,41,30C/65RH,12,98.4776,PASS,2024-09-09
15018,30,19,25C/60RH,36,92.2747,PASS,2025-05-29
15019,292,6,25C/60RH,0,85.2142,PASS,2025-04-16
15020,112,10,25C/60RH,3,91.6129,PASS,2024-12-01
15021,263,43,2-8C,3,99.326,PASS,2024-11-06
15022,163,27,30C/65RH,6,90.6333,OOS,2025-04-03
15023,152,30,2-8C,3,96.286,PASS,2025-11-24
15024,162,13,2-8C,36,93.099,OOT,2026-03-03
15025,69,30,30C/65RH,3,88.9884,PASS,2025-12-04
15026,53,43,2-8C,36,97.8351,PASS,2024-05-22
15027,242,4,2-8C,3,101.1368,PASS,2025-03-07
15028,291,16,25C/60RH,36,92.0673,PASS,2025-10-26
15029,226,40,2-8C,1,90.2161,PASS,2024-06-18
15030,60,14,30C/65RH,12,89.0624,PASS,2024-07-15
15031,79,3,2-8C,12,104.3449,PASS,2025-07-05
